Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Egypt, Arab Rep.",EGY,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.49123512,0.492239691,0.47918027,0.490230549,0.505299111,0.515344819,0.964387965,0.9322417,0.978451956,0.904113717,0.808679492,0.801647496,0.815711487,0.870962881,1.027675925,1.079913607,0.928223417,0.951328545,0.929227987,0.817720629,0.70621327,0.608769903,0.95836054,,
Eritrea,ERI,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.01980198,0.02970297,0.02970297,0.02970297,0.02970297,0.016531299,0.016525467,0.016528375,0.016524473,0.016521076,0.016519425,0.016520037,0.016516778,0.016517715,0.016522197,0.016523984,0.016516808,0.016518351,0.016519201,0.016518316,0.01651793,0.01652335,0.01652335,,
Spain,ESP,Permanent cropland (% of land area),AG.LND.CROP.ZS,9.740909819,9.827655311,9.989569125,9.973148445,9.943711063,9.880203534,9.879981566,9.735861157,9.637154134,9.591018444,9.46336181,9.385812284,9.128190766,9.933827792,9.899842066,9.815877332,9.826002029,9.399856675,9.471374435,9.779979935,9.903500297,10.02288139,10.12492777,,
Estonia,EST,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.283085633,0.283085633,0.44821892,0.415192262,0.37037037,0.349138948,0.261854211,0.209955178,0.195800896,0.188723756,0.191082803,0.167492333,0.165133286,0.160415192,0.069013112,0.069013112,0.069013112,0.069013112,0.16374269,0.16374269,0.16374269,0.116959064,0.116959064,,
Ethiopia,ETH,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.676,0.662,0.697,0.645,0.679,0.653023006,0.680489243,0.729213503,0.92058427,0.803673046,0.918846704,0.99063333,1.003034746,1.011889236,1.088100669,1.164337995,1.240541587,1.316723934,1.39195966,1.520519801,1.770380642,2.021139533,2.021139533,,
Finland,FIN,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.010834236,0.012804097,0.012147477,0.012804097,0.013789028,0.014117338,0.014117338,0.014139621,0.0138117,0.014149391,0.013820336,0.01349128,0.013491724,0.013162658,0.011188259,0.010859192,0.010858478,0.009871343,0.009871019,0.016451698,0.016451157,0.016450615,0.014476175,,
Fiji,FJI,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.542966612,4.652435687,4.537493158,4.422550629,4.307608101,4.192665572,4.077723043,3.962780515,3.847837986,3.732895457,3.617952928,3.5030104,3.382594417,3.382594417,,
France,FRA,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.089063236,2.083215387,2.072257824,2.060569757,2.03699073,2.028610197,2.028281987,2.002713873,1.957969673,1.91998276,1.875969077,1.846565746,1.8394432,1.8332338,1.819901855,1.817527673,1.801273657,1.811902688,1.825212718,1.836886388,1.845311082,1.851825472,1.851825472,,
Faroe Islands,FRO,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Permanent cropland (% of land area),AG.LND.CROP.ZS,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,24.28571429,,,
Gabon,GAB,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,0.659758606,,
United Kingdom,GBR,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.210804778,0.214938205,0.210804778,0.206671351,0.202537924,0.202537924,0.19427107,0.186004216,0.190137643,0.190137643,0.177737362,0.190137643,0.186004216,0.190137643,0.185590873,0.185177531,0.202537924,0.192792543,0.197193403,0.190822139,0.189906171,0.186392345,0.190198404,,
Georgia,GEO,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.885451144,3.871060584,3.856670024,3.813498345,3.799107785,1.439055979,1.582961577,1.669304936,1.640523816,1.654914376,1.798819974,1.798819974,1.798819974,1.798819974,1.870772773,1.582961577,1.582961577,1.582961577,1.738379623,1.772916966,1.80745431,1.840552597,1.840552597,,
Ghana,GHA,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.856277578,8.04880944,8.241341303,8.433873165,8.626405028,8.81893689,9.011468753,9.204000615,9.396532478,9.58906434,9.781595763,9.974127626,10.16665949,10.35919135,10.55172321,10.74425508,10.93678694,11.1293188,11.32185066,11.51438253,11.70691439,11.89981233,11.9042073,,
Gibraltar,GIB,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.604590591,2.604590591,2.604590591,2.645287319,2.726680775,2.767377503,2.767377503,2.767377503,2.767377503,2.808074231,2.848770959,2.848770959,2.848770959,2.848770959,2.848770959,2.983070161,3.031906235,3.113299691,3.235389875,3.34527104,3.377828423,3.398176787,3.410385805,,
"Gambia, The",GMB,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.494071146,0.494071146,0.494071146,0.494071146,0.494071146,0.494071146,0.494071146,0.592885375,0.592885375,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,0.691699605,,
Guinea-Bissau,GNB,Permanent cropland (% of land area),AG.LND.CROP.ZS,8.108108108,8.819345661,8.819345661,8.854907539,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,8.890469417,,
Equatorial Guinea,GNQ,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.852049911,2.780748663,2.495543672,2.245989305,2.245989305,2.245989305,2.245989305,2.103386809,2.103386809,1.92513369,1.639928699,1.639928699,1.639928699,1.639928699,1.639928699,1.639928699,1.639928699,1.639928699,1.639928699,1.639928699,1.675579323,1.675579323,1.675579323,,
Greece,GRC,Permanent cropland (% of land area),AG.LND.CROP.ZS,8.595810706,8.634600465,8.782001552,8.758727696,8.782001552,8.782001552,8.813033359,8.828549263,8.797517455,8.828549263,8.836307215,8.820791311,8.906128782,8.813033359,8.719937936,8.564778898,8.619084562,8.642358417,8.3994391,8.418191621,8.44243367,8.44243367,8.44243367,,
Grenada,GRD,Permanent cropland (% of land area),AG.LND.CROP.ZS,29.41176471,29.41176471,29.41176471,29.41176471,26.47058824,26.47058824,17.64705882,17.64705882,17.64705882,17.64705882,17.64705882,17.64705882,17.64705882,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,,
Greenland,GRL,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.431131019,5.533781262,5.636431504,5.739081747,5.84173199,6.532288167,7.848077641,7.932064203,8.687943262,8.799925345,8.865248227,9.051885032,9.331840239,9.518477044,9.639790967,9.901082493,11.039567,11.039567,11.039567,11.039567,11.039567,11.039567,11.039567,,
Guam,GUM,Permanent cropland (% of land area),AG.LND.CROP.ZS,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,18.51851852,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,14.81481481,14.81481481,14.81481481,12.96296296,12.96296296,12.96296296,12.96296296,,
Guyana,GUY,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.127000254,0.132080264,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.142240284,0.147320295,,
