Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Liberia,LBR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,39450.0,39733.0,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,138.0,135.0,128.0,120.0,110.0,95.0,85.0,70.0,14.0,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,101012.0,102000.0,102227.0,103000.0,105400.0,107800.0,110200.0,113200.0,114900.0,117580.0,,,,,,,,,,,,,,,
Luxembourg,LUX,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,7165.0,7284.0,7042.0,6926.0,6787.0,6898.0,6673.0,6421.0,6446.0,,,,,,,,,,,,,,,
Latvia,LVA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,54919.0,55815.0,55644.0,56498.0,55294.0,55697.0,56100.0,57830.0,59562.0,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,43226.0,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,42132.0,41854.0,41025.0,40195.0,39900.0,39600.0,39313.0,38200.0,37000.0,35984.0,,,,,,,,,,,,,,,
Madagascar,MDG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,830.0,774.0,718.0,662.0,606.0,550.0,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,278072.0,273166.0,268261.0,263356.0,258451.0,253546.0,248640.0,243735.0,238830.0,,,,,,,,,,,,,,,,
Marshall Islands,MHL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,54000.0,54000.0,54000.0,53800.0,53800.0,53700.0,53700.0,53650.0,53606.0,,,,,,,,,,,,,,,,
Mali,MLI,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,2000.0,1885.0,1750.0,1712.0,678.0,700.0,743.0,1250.0,1300.0,,,,,,,,,,,,,,,,
Malta,MLT,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,853.0,972.0,1091.0,1092.0,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,10209.0,10606.0,10304.0,8800.0,9500.0,10315.0,10665.0,11207.0,11475.0,11551.0,,,,,,,,,,,,,,,
Montenegro,MNE,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,5200.0,4700.0,4530.0,4360.0,4200.0,4100.0,4000.0,3900.0,3566.0,3232.0,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,47.0,51.0,,65.0,72.0,79.0,85.0,92.0,99.0,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,380.0,380.0,380.0,380.0,380.0,380.0,380.0,390.0,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
