Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ethiopia,ETH,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,39.7,40.55,42.57,47.96,49.02,52.07,57.38,59.6,64.2,67.89,72.11,82.49,82.65,85.12,90.58,96.71,101.14,102.15,106.31,106.33,110.17,119.74,113.71,116.31,
Finland,FIN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,92.14,99.55,98.59,101.94,100.2,99.46,103.24,100.37,102.67,101.33,102.47,94.33,98.43,94.73,99.5,101.04,99.53,99.43,98.01,92.96,102.16,98.51,92.45,98.15,
Fiji,FJI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,138.54,138.09,126.34,132.8,120.3,134.5,137.44,144.97,130.52,128.74,111.21,89.29,107.2,88.4,99.96,107.58,109.41,83.01,112.76,117.9,120.43,114.54,115.07,139.65,
France,FRA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.74,103.54,99.36,104.46,95.96,104.2,100.25,96.0,95.01,99.74,100.92,98.59,100.92,97.79,96.25,102.48,102.22,95.29,101.33,97.17,98.0,93.7,96.72,94.02,
Faroe Islands,FRO,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,50.92,51.26,51.36,51.4,51.38,51.22,50.65,49.99,50.79,50.74,50.75,50.7,52.11,52.29,54.34,97.6,99.55,102.86,100.76,103.09,102.6,100.94,102.82,106.62,
"Micronesia, Fed. Sts.",FSM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,73.63,73.66,73.68,73.7,73.72,71.7,69.18,66.29,68.12,65.17,66.54,65.88,80.17,83.37,85.23,100.05,99.45,100.51,101.04,118.45,118.86,119.04,119.16,121.63,
Gabon,GAB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,74.0,77.05,75.72,77.26,77.85,77.63,78.0,78.16,80.06,83.41,85.4,88.13,92.77,91.95,96.58,99.11,100.04,100.85,102.19,102.81,103.98,103.84,104.82,105.76,
United Kingdom,GBR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.87,95.57,88.34,93.96,91.97,92.39,93.13,92.57,90.72,94.69,92.54,94.39,96.67,90.81,92.79,100.68,101.35,97.98,102.21,99.59,104.43,98.14,100.53,101.24,
Georgia,GEO,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,159.29,133.26,138.41,131.44,154.88,132.35,159.7,101.22,115.71,99.98,92.81,88.64,96.62,91.62,112.71,100.2,102.1,97.7,89.17,104.3,105.76,116.34,117.43,113.64,
Ghana,GHA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,51.59,52.11,54.25,60.07,62.42,64.59,66.33,68.26,66.65,74.63,81.98,83.94,87.25,92.17,94.83,99.06,99.74,101.19,107.89,113.03,119.42,122.4,130.54,135.5,
Gibraltar,GIB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,
