Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Algeria,DZA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1069.9,883.3,1106.9,1058.6,1470.3,1344.1,1500.8,1503.7,1253.5,1034.0,1653.9,1474.3,1643.3,1677.6,1813.1,1369.2,1400.2,1020.4,990.3,1952.0,1767.4,1520.4,1433.7,1610.4,
Ecuador,ECU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2123.1,2306.0,1899.4,2434.6,2617.3,2922.2,2841.6,2830.0,3144.0,2980.3,2965.5,2723.1,2299.8,2914.6,2592.5,3216.0,3927.0,3362.1,3771.3,3552.6,3966.8,3530.9,4015.0,4050.3,
"Egypt, Arab Rep.",EGY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,7166.6,7280.1,7099.4,7445.6,7515.4,7556.2,7536.9,7500.2,7418.5,7452.2,7158.3,6504.3,7246.3,7269.0,7285.3,7085.0,7117.3,7251.5,7400.6,6776.0,6047.0,7166.1,7338.5,7418.5,
Eritrea,ERI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,746.6,377.2,637.1,158.2,261.0,275.3,758.2,798.5,938.5,252.2,500.1,511.7,649.1,689.4,669.8,666.4,642.4,639.7,642.2,638.9,640.3,640.5,639.9,640.2,
Spain,ESP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2705.2,3603.3,2804.7,3222.0,3250.7,3750.1,2159.3,3028.2,3933.9,3573.5,2944.8,3291.5,3691.8,2842.5,4047.1,3248.5,3243.1,3877.8,2770.2,4205.5,3445.5,4501.5,4227.4,3307.4,
Estonia,EST,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1251.3,2114.7,2037.0,2024.0,1921.7,2330.3,2694.4,2209.9,3009.1,2792.8,2760.5,2464.2,2598.9,3412.0,3135.6,3669.6,4381.6,2658.4,3967.3,2624.9,4458.6,4411.5,3502.4,4224.5,
Ethiopia,ETH,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1124.6,1116.3,1198.0,1353.7,1123.3,1162.6,1361.4,1563.3,1441.0,1418.4,1647.1,1767.3,1876.6,1963.3,2102.0,2235.1,2344.9,2352.2,2539.4,2729.8,2831.8,2861.3,2891.7,2813.7,
Finland,FIN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2541.2,3498.7,3164.4,3295.0,3178.0,3210.6,3422.9,3293.8,3654.7,3542.3,3760.4,3135.3,3521.7,3533.6,3689.5,3691.4,3613.9,3573.3,3957.9,3052.7,4257.5,3589.3,2777.3,3770.5,
Fiji,FJI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2706.3,2433.7,2341.6,2379.8,2338.9,2352.8,2349.2,2283.5,2652.4,2266.1,2819.0,2871.1,2821.3,2423.4,2999.5,4475.4,3001.0,3000.9,3000.9,3002.2,3353.3,3665.7,3887.2,4090.3,
France,FRA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,7260.4,7231.5,6729.2,7453.0,6125.3,7518.7,6965.4,6800.5,6520.6,7252.8,7412.4,7068.6,6919.3,7254.5,7084.8,7579.1,7590.5,5690.9,7306.7,6829.1,7491.9,6394.9,7171.3,6654.9,
